vin,sellingprice
4jgab57e33a411464,3401.811693255349
3fa6p0h74dr221670,9027.535129900607
2g1wa5ek6a1110970,6530.675831757333
jtebu17r268053554,8871.27518074293
5n1ar18u49c616251,7289.578189803225
1fahp3h26cl374501,8257.988885243201
jm3lw28j640512797,750.260937852946
2a4rr5dg6br641657,10422.520463197263
2c3ccaag3eh327182,20291.40896395359
1gndt13s052289623,3882.332383103432
wp0ca29973s653585,14983.816939478822
1fm5k7d88dgb76683,24967.971231881584
wddgf8bb8af475992,16791.31817746016
2t1bu4ee8dc056191,11846.633747501737
wddgf56x19f210881,12166.631154809935
3gcec13j48g248007,13204.647500884574
1n4aa5apxdc800826,12869.543784735051
5xxgn4a72eg337925,17802.38175768559
1n4aa5ap8cc811306,17404.590267695265
1ftsw20p07ea19306,19850.51345823104
knafu4a20a5231276,6893.977381035841
wa1lfafpxba090724,25143.423024297914
3gtu2vecxfg279117,39362.27038337532
1fmzu63k23uc26917,2004.4794693077624
kl5jd56z15k092720,982.5147342713267
1fahp3fn6aw133448,6963.057218860414
jt2bf22k8w0102472,1127.1073559791637
jn8az18w99w103781,13663.361689879099
4t1bf1fk6eu423778,15270.368462425635
1c3bcbeg0cn246091,12202.562023281744
3gnal1ek9cs631488,8053.743967838302
jn1cv6ap4dm717032,21975.95580640029
2c3cdyag9ch268612,17141.735639079357
1fmcu0gx3dud23232,16593.70774221614
jn8as5mv3cw402893,13525.453574475221
1c3cdfaa4ed823434,12244.14656605008
kmhct4ae2cu244425,8333.111787837166
1gkkvred9bj345233,23051.66114749486
4t1bf1fk6du250164,14689.909721573638
5npeb4ac2dh748080,12077.65422486557
3n1ce2cp2fl387099,5594.4928738192875
4s4brbcc2e3277329,21826.09795970485
jhlrd78843c012558,2046.7847955830334
5tdza23c54s124659,2825.4146661243567
1n4aa5ap3ec450490,20547.82766114002
wbavm1c53dvw45514,25756.711539764598
1c6rr7lt7ds525828,28823.987389559436
1hgcp2f63ca084170,14405.922045015883
4t1be46kx9u321135,6573.904234456669
kmhgc4dd7du240702,21598.055085406726
1fm5k7b82dgc09034,21060.507718521592
3ln6l2g96dr809828,23302.52282811724
kl1td5de6bb131422,5209.578702989693
jn8as5mv4bw688350,16189.83863673706
2g1wb57k091285656,3692.886110121375
1ftfw1ef7dfc13364,21185.84652171342
yv1ms382252083889,3739.2917922183733
1hgcp2f37ca031297,10965.064841035944
2gnfleek5c6310379,14161.1238259978
1g8zs57nx8f175097,3892.455378016227
1n4al2ap9cn439715,12209.041805375133
4jgcb65e08a076382,14756.005251736653
4t4bf1fk3cr237750,13138.57915265988
2gcec13j671562006,10006.96566691163
jf2sjadc8fh434517,23515.84580993867
5n1al0mmxdc333377,32347.103250179065
1ftne24w18da01986,6926.006280353162
waulfafh5cn000871,25884.66375484015
1c3cdfcb4ed798444,18503.721314086597
1ftyr10u13ta29916,1882.5016498771124
1gt120cg7df153288,23631.837269061954
3n1ab6ap5cl733863,11570.612080599383
5npdh4ae4dh314626,11131.94082241313
5tdzt34a06s279197,6185.722103477229
wdddj72x38a118797,20596.92251832478
1gbhg39c091152188,2895.078114102128
2g1wg5ek3b1249311,8270.465212938123
2a4gp54l37r293754,4413.331204645368
1hgcr2f3xda085639,16777.733152829594
1ftyr44e69pa11658,8298.370964643487
jn1aj0hp7bm800165,19517.656910557216
wvwth63b24p099195,3110.4934095566737
jn1cv6ek0cm421972,22420.814259506107
wbapl5g54bnn21844,26482.659415998918
3n1bc1cp6ck803569,8211.477970202466
5fnrl5h61cb070021,22744.675844459194
2fmdk3jc9cba62548,20743.924513547994
wbavc53568fz83614,8156.009809573103
wmwsx3c55et772672,19069.598841219908
1fmyu70e61ub41981,827.6616433042431
waunf78p86a002206,6593.654045933565
kl4cjgsb0db120211,19634.591168143364
1ftfw1et1bfc75054,23147.010852795946
jn1cv6ar7bm356717,19096.58949821823
1hgcm72623a007513,2090.086004925177
1fafp34px2w117878,572.5799290264272
2hnyd18862h520994,2258.378437737312
jm1fe173140120705,2628.8079751640366
1g6da5eg9a0133314,8371.836895707904
4t1bf3ek5bu626881,7745.254277564773
jt8bd69s750206099,9559.781042933648
1fahp3fn9aw238632,3585.909180308198
jn1cv6ar4cm675753,18206.441584799013
1gb1kvcg4df143724,28422.52246829387
1b3hb48b07d529172,1439.8802375210132
1c4njrfb7ed778344,17105.178687059164
1d4hd582x6f189355,4625.943324373722
1ftpx14547fa72901,6047.7613989024385
1n4aa5ap6ec470121,16221.940686483522
1b4hs28y7xf671401,1510.451950592445
2fabp7ev9bx139894,10928.940483357295
wmwmf7c57atx42571,10245.467482685393
1g11c5sa5df287989,11992.777224493999
1fm5k8d80dgc13103,25418.40524369233
1n4aa5ap3cc814744,15307.05572759166
3fahp0ha4cr428269,12639.30927297511
1fmzu73k55ub34113,2513.0060468775687
3d7lu38c43g708291,8326.76447316092
1c3ccbab4cn291789,7951.188995566306
wddkj5gb8af044939,24828.087718332667
1fmju2a53eef63774,40449.42484989748
1fmhk8f85bga16225,17624.657835288504
km8jucac3cu383654,19890.499038849626
jthbe1bl2e5037910,44974.582288572274
5n1an0nuxcc518584,16004.312015235364
2d4fv47t66h114496,1768.0090221729263
wbaeu33473ph90337,3088.917219810744
3n1cb51d85l474944,1183.2978086744706
2t2bk1ba9cc148801,27637.604450405895
wddlj7dbxca026835,39165.57936896565
3gtp2ve74cg247002,24721.069062590475
1gker23758j111489,9965.380810541354
1c3cdzag1dn760274,10764.501210847033
1gnds13s252188988,3906.64361287698
3fahp0ga5cr350585,12511.721479138954
3n1bc1cp6cl373844,8167.93229492886
2c4rdgcgxer356546,17011.401797106668
wbafr7c55dc818437,28609.120664468304
1c3cdzab2cn285611,8399.66932909067
1g1pc5sb2e7163418,10792.169788991881
1g1zc5e02cf236390,12254.993734763983
1ftrx17l7ync08030,1448.4570284774263
jn8as5mt6aw013094,11393.450908646237
1c3cdzcg0dn666691,10538.276158252707
1j8gw58n22c235813,4712.30052790788
1gnlrfed4aj244478,15726.080641943363
3lnhm28tx7r608860,7667.2554509518795
1c3cdwda4cd508397,10134.209402131026
2fafp74w94x128991,3330.214095471588
1c3cdzabxdn537431,9611.622913603816
1fmcu0d74bkc65368,8788.84707011069
1fadp3f29dl212736,9993.451152800111
3fa6p0hr6dr373435,12940.004278898628
jthbj46g672042557,13109.439944732692
1gcfg15x671235279,5342.671113053599
19uua66205a019998,2886.209865283906
3n1ab7ap2dl764267,11816.076565228934
1fmcu0gx8dub80875,16552.995178544374
5xyzu3la7eg227107,21103.78823084109
knafb121xy5882984,541.9078364395573
5fnyf4h22cb026734,16164.363721334626
4t1bf1fk5eu790820,15001.748214163825
1d4rd4gg9bc729415,16170.088898083502
4t1be46k59u833756,8496.692667259864
wba6b4c59dd097908,58239.75262731557
2lmdu68c57bj03799,9266.593992047201
5npec4ac7bh140081,11939.434490378913
5fnrl387x9b052493,6019.768036609862
3n1ab6ap5cl684261,9107.58862420519
5lmfu27558lj20536,16671.271925217803
1fm5k8d86dgc71040,21863.785569063068
5n1br18a28c630996,8025.860679889936
2a8hr54p38r121838,5431.678293838644
1hgcr2f80ea264012,20826.69941320006
1fmzk02186ga52995,2154.3426878926994
jthbj46g072107550,12274.344384130154
2c4rdgbg7cr380172,9622.218595044169
jm1cr29l670149681,6102.112323602528
3d4gg47b39t552720,5583.930098255252
wbalm7c50ce384660,41090.207702530555
2gcek19j981251391,15175.375284436997
1fbss31l76db09784,7505.330835438437
2c3la63h76h253081,6554.961428494499
1c3ccbab7cn271942,10137.104204574729
wmwsu3c52btx96917,7474.261406263126
1g2zh57n694109474,5237.744693159128
1ftfw1ef5efc35798,36002.08516306645
1hgcm727x5a000286,7404.273517225437
wbavb13546kx66465,3685.593904529181
1n4al3ap6dc175176,15199.145408561484
1ftfw1et9dfb77330,25238.560805264297
1zvbp8am0e5262452,17114.904099361876
5uxzw0c55cl665183,32918.133451422844
5xyktca60fg586366,20934.063161111993
1n4al2ep3cc210985,13490.64638636185
wbaxg5c54cdx03707,26317.16383374122
3n1cn7ap6el820969,10054.697365880591
jn1cv6ap0dm714449,19051.717025999675
5fnrl5h99cb048990,18908.974019390236
2t3bf4dv9bw169646,15628.082165528349
3vwdd21c1ym461451,1282.034554279956
3fadp4ej8em114702,9987.340297700417
2c4rc1bg5er325688,18281.23150593078
1g11e5sa6df287901,11611.284465574077
2gtek13t251208162,9407.560839333693
1zvbp8am2e5229744,17843.28126818052
jn1cv6ek6cm424438,22314.570137245537
19xfb2f56ce338730,12123.849876559434
3c6ur5dj0eg223656,33270.45951664156
kmhhu6kj1du112008,19622.97238013998
jhmze2h78as031507,11086.797145490116
jm1cr2w32a0378483,7735.497502877526
5uxfe43588l025943,14968.960200215271
2t1bu4ee8dc046051,13172.07791510596
1hgcp2f61ca106358,13926.277980322766
yv1as982181065285,5256.302760844841
1vwbh7a30cc074716,12545.701533257748
1vwch7a31cc071263,12464.190567724254
2c4rc1bg8er449373,17348.87603066333
3gnal1ek8ds562441,9612.459758310159
2a8hr54p68r758562,4043.0519297808014
knafk4a62e5113485,11630.160072161858
kndjp3a57e7075725,14462.236277629916
1fm5k7d8xdgb78113,25654.04739168868
ja4ls21h6yp053399,842.1820445143686
wbalz5c51cdx64571,45113.40188844417
2gnaldek5c6201599,16056.26925213562
jn8az1mw8dw309737,25374.388854441157
3fa6p0k93dr388368,18945.32634875111
1hgcp2f37ca194998,13199.65349597039
knagd128745270053,2058.8156673802873
1n4al11d25c294547,2693.471796747656
1b3hb48b97d529848,3009.0481473143395
jnkcv51e35m208958,6043.567568591405
1gt125e83ef190777,46351.685449973535
wddgf8ab0dr274303,24993.995398549247
wdbng84j25a457797,3680.6840657004263
1c3cdfaa6dd198324,11181.787338272745
2fmdk3jc7bba65611,18666.09772321421
1g1zj57b39f260131,7830.446958590382
3d7ks28a28g135554,14499.17345897129
1zvft84n165184783,4498.916241833493
wbaun7c59cvm26390,24609.014155020097
jn8az2ne7e9068698,58019.216352222014
1lnhm94r69g605340,13064.850076950614
2t2zk1ba0cc077583,30971.973687779075
4t1bf1fk9eu336733,17282.761077592757
3fa6p0k93er271178,19644.82978426932
1g2zh548754119472,2308.232022701745
5xyktda24dg311678,16054.525368000935
2gkalsek6d6182208,17759.743591648654
1ftfw1ef4bkd14446,22295.156541845914
2c3ccakg2eh200972,23461.982861902874
5xyzudlb1eg159708,18311.60850906905
1n4al3ap9dc130958,15265.062643361269
wvwak73c78e128568,6390.996623098203
5tdza22c24s066303,2523.9256309198404
5xyktca65fg558899,20711.38231194402
1fmcu9egxckb03636,15730.606132761894
jtkku4b43c1026202,10534.440565890238
kmhcn3ac7au179619,7269.370515908546
1gcek19b65z177987,7307.793891231178
1hgcp3f87ca014825,14825.549259436859
5j6yh18593l012078,3275.396828411097
sajwa1ge7cmv34111,43073.5986057236
3gcrkrea8ag227330,21834.44518589545
1c4bjwfg7dl624766,30703.277139473434
1n4ba41e17c822361,4142.843176890248
1gnfk13017j320607,9457.309959692075
19xfb2f88ce325942,11641.82064671726
4t4bf3ek0br173260,11745.941470439086
1gtw7fca4e1904187,19948.77353901198
4f2yu09151km35265,1291.886825575439
4t1sk12e8ru412914,428.806436569696
1n4al3ap6dc205292,14323.054161823504
jf2gpakc3dh211578,20999.82297905834
sajwa1cb3blv05866,37852.53312548276
1fmcu0eg7cka74382,14895.742290898055
19xfb2f51ce017341,11384.327730173893
wbakg7c54ce802592,29010.327765778682
1fmcu49h78kc65074,4093.5530783215936
1gkkvpedxcj196904,19725.1564254881
2c3ka53g08h180149,9022.604628447718
1g1zj57b08f198265,3954.168955948759
3n1bc13e07l363458,4271.9348001740855
ja32u1fu7bu045380,6497.555065957235
jn1by1ar7cm392561,19968.74099499406
jn8az1mw9bw185832,18318.18356382649
1c6rr6fp8ds581351,24095.77239515046
2t3bf4dv7cw177889,14829.42306440721
1n4al2apxbn466291,11360.601803937585
wbagl63452dp60831,3858.039230377253
1gnec13z53j107757,2961.8767322701287
jm1bl1sg0a1143199,7959.279379576886
wmwzb3c56cwm30690,18841.464003153807
2g1fb1e33d9169432,21298.589398397613
1j4ga39177l228279,15031.147686565502
wauafafl6cn008537,22834.72121834228
kndmb233886230262,5122.105747378782
jn1az4fh7am303451,17878.932266819502
3lnhl2jc7cr810143,15727.231564457777
1g6dc67a760121579,4804.276414371272
1c3ccbbg3dn745574,11803.226697113583
5tdzk3dc7bs090478,9262.175833369643
1fadp5cu4dl513576,10515.104019066546
1gnkvled5bj353295,19843.53135296476
kndmb233086199377,4863.707591899204
1fmcu04198kb51192,8409.727782411384
19uua9f7xca007884,20510.744312192193
yv4992dz1a2026241,14421.010580943655
5uxfe83508l168179,18767.76382332289
1n4al3ap5dn464604,13913.325383591851
yv1612sb8f1208769,30519.70925643668
1fadp3l92dl185767,19643.503157681098
1fmfu19537la98903,9402.87278952054
knafx6a80e5171593,13678.57983409237
1fahp3f21cl321434,8002.439867783366
1fadp3f2xdl233272,12038.187759688693
1ftex1emxbfc79542,21270.165143917326
jnkcp11a2yt312304,1268.5256529189003
2hnyd2h22ch505962,27148.78121024591
1hgcp2f6xca163304,13867.605198617981
1nxbu4eexaz276166,6377.904452465308
jhmcp263x8c006130,7169.718296119703
2hkrl1865xh526389,606.387796419366
19uua9f59aa005216,14630.271083027843
wddhf5kb7da725713,31401.349550304476
2g1fa1ed6b9116698,10620.51313415386
2gtek19jx81324963,11253.583104640791
1g1zb5e1xbf344492,9860.11245732017
5n1ar1nn9cc617576,17719.703232182474
jf1gr7e62dg841654,22943.622811778037
1c3ccbab9dn698489,11239.645797869143
4t1bf1fk6eu401506,15016.562634622975
2g1fk1ej6d9229234,22446.53089563399
1g1pe5sb4d7148900,10345.985751356908
2g1wb55kx69265866,1527.2707554539177
jnkay01ex6m101750,5959.208681617135
wmwzc3c5xewt00234,22335.481372773957
1c4gj453x2b731175,947.8479528017261
1fadp3k21dl251875,10859.646043527197
1fm5k8d88dga39815,22533.744639837805
jn1cv6ar0dm753849,22363.135427274203
jtdkn3du6b0311556,12722.390656888694
1ftpx14566fb13639,9185.652472662041
5tfjx4gn5dx024722,27664.116216678874
jnkcv51ex3m008365,4852.362439070926
5npeb4ac1ch438923,10823.059948081645
wddgf5eb0ba518343,19486.71462894635
1ftmf1cf4bfc06573,8078.234963302162
1gndx13e13d187425,823.449551760359
wbawv53509p081163,13936.162322055297
4t1bd1fk5du080823,17147.166322398116
kmhcn46c29u374411,4781.741514294828
1fmcu0gxxeuc03204,17765.682299594566
1g1pj5sc5c7164395,8657.546976311616
2t1kr32e34c281991,2170.699114728171
1n4al3ap7ec138056,13272.313427410565
5lmjj2h52eel03863,39135.5706277361
1fmcu0j94duc71250,18079.50224577243
1fahp2d88dg208205,11480.642400918048
2fmdk3gc6dba35509,19476.935180009194
1gcpkpe3xbf220430,15204.759494955526
wbava37538nl57643,11428.101078563705
kndmc233876023768,6511.040563138019
1g2zm177794178311,3982.604747201941
1fmdk02157ga13082,4247.572151771813
4jgbb8gb8ba731972,24298.376378678953
1n4al3ap5en222851,14133.696258444113
1g2nf52e54m605287,747.7648904503034
jtdbu4ee6a9105812,6040.290329898082
wbava37597nl15198,6424.885690623346
1d4se5gt4bc725239,24902.423521498924
1n4aa5ap5cc806435,15525.408479048228
1g1at58h197150103,3415.4549861287664
1fadp3k27el177556,11040.56169963797
1n4al3ap8dn532507,11200.505921052996
3a4fy58b37t581863,3214.689788875494
5tdkk3dc9ds356703,17402.29512671483
1n4aa5ap1cc834376,18440.08663697101
1n4al3ap1dc251936,10920.54965968867
1fmcu9h96dud36819,18159.753553964227
1n4bl3ap9dc180733,15685.420809730997
jthbf5c21c5166180,21563.43278254183
3c4pdcbg9et144266,16485.937310156653
1g1pg5sb5d7144610,12805.641615774324
4t4bf3ek2br212768,8919.817832987988
3vw2k7aj9cm363897,8938.137712076144
2b3cj5dt0bh543165,23555.236460758366
wdbuf56x07b063498,10327.498324148324
1g6dc1e31d0113949,26580.060293814935
2mehm75w54x653619,2161.704430958381
4t1bf28b51u149079,956.6407457191326
wddhf5kb8ca569437,27425.32864296661
1n4al3ap1ec126694,16312.823729794638
1ftfw1et7dfb59957,32332.217111831684
jtjbc1ba3a2415571,22235.557103781983
2c4rdgcg3cr275515,10368.40151558137
1hgcr2f50da283275,16794.361730253488
3c4pddbg0ct305347,12303.26832006126
jn8az2kr8dt304302,10372.105089096021
wddng71x97a064036,16782.922199025656
1ftrw14598fa28017,16077.60620218117
kmhtc6ad7du157706,13215.74429256009
1hgcg56621a091500,1997.6284379377425
1nxbr32e05z371048,2111.974644011388
1n4al3apxdc206414,16166.55055031941
jthce1d21e5002199,34990.528157616616
3vwdp7aj5dm386654,11592.545951776481
wbaxg5c52cdx02636,26469.424179620113
1n4ab7ap0en853310,11256.464768376734
1ftyr14u86pa24929,6429.916851930787
1g6kd57y96u138209,5332.180547554745
4t1bd1fkxeu126387,19442.70661702028
wddng7bb4aa334400,30691.02676284974
1j8gw58n42c173038,1588.3148736961848
1ftlr4fe2bpa26199,14696.802322324
5xxgr4a61dg161444,19731.999638864203
1fadp3f28dl112692,10154.543284650992
1fahp2f89fg114768,12816.654458242765
jn1cv6apxcm625924,20421.730788847424
1n4al2ap5cn476891,13408.263201078627
1fmcu0h91dud85065,20366.07916384655
jn8az2ne8b9001099,26823.515772660183
4m2cu81z68kj42327,4406.671964682574
1fahp2f89eg149664,17732.13483952702
1hgcp2f86aa135031,8891.32140225591
wp0ab2a75cl060414,54594.71809288484
1ftpx14v68fc25859,15878.134784290016
jm3tb3cvxb0327595,18476.44743803327
wddgf56x78f009940,12835.547697383245
1ftfw1ev2afb78798,22422.3517700361
3n1ce2cp4el386910,10893.711784085763
yv4cz982871372488,7173.490087270655
3c4fy48b45t635992,2344.4466062658985
1g2hy54k834136088,987.7882583128123
1zvbp8em9d5245271,14031.01947891593
1n4bl3ap9dc106230,11288.807723899992
3vwfp7at2dm654294,11670.251197645883
1n6ad0er2en743721,20691.261297246012
1fbne3bl1eda97794,21407.00399493475
2hjyk16567h530383,14281.674606136656
1g6kd57y45u227880,971.952204242258
jn8az08w36w523459,4639.335673956522
1n4aa5ap1ec432795,17559.00902428423
3vw2k7aj3em226148,10496.81175680121
jn1cv6fe2cm201841,26587.25906953917
5xxgm4a72eg277356,13734.275329583594
2g1wt58k569362028,886.7552603127659
3gcpkse76dg112314,24570.990205425613
jf1ge6b64bh518479,13780.784475065111
2c3cdybt8eh203278,26631.05137991178
4t1bk36b36u148489,4502.446484407336
1n4al2ap8cn554774,11633.682767422308
5xyktda29bg135546,12915.604751750188
1c6rr7gt8es397417,27381.75530107519
2hgfa1f53ah314921,7745.90273958512
kmhct4ae4du554349,9831.291861731308
3fa6p0k95er235492,18584.96449999723
1fmdu73wx3ua84710,2741.8769148776014
4jgbb72ex9a519287,13389.188492010644
jthbj46g072010073,12551.052541682342
jthbf5c29c2103068,18116.204706595196
wdbpj75j66a046987,12298.593894309945
1fahp3k28cl125089,9704.762615133784
2t2bk1ba9cc138219,27823.94874139857
jn1by1ar0cm390196,25382.673691388107
1n4aa5ap8cc848677,13918.92101498999
1c4njpbaxed545186,12468.326552676463
jf1gd29682g505449,1556.7505561990758
5j6yh28706l006942,3431.3922605338444
1fmcu0c74bka99225,8506.092025693315
1j8ga64137l209932,16845.854498518056
jtkjf5c71c3036915,7719.733138736777
jn1cv6ar4dm762120,21939.404732261944
wmwsv3c57bty16107,12127.80960554303
kmhec4a4xca030686,12875.22385059966
5n1aa0nc5bn621868,7668.730913867366
2hgfa1f50ah307361,7723.342115391984
1c4rjeag5ec120301,20376.74081255736
3vwj07at4em663336,13142.166648976117
2c3ccakg4eh201010,22950.31057592336
3vwpl7aj5am662772,5989.668506050104
1fadp3f28dl231469,9462.302739695118
2c4rdgcg7er254122,16234.46217026083
3gnmcee09cg233784,20084.902234686117
5xyktda73fg648700,20451.05172326746
1fmpu15596la67454,4043.4634131830303
5npec4ac0bh063330,9215.67815785152
jhmzf1c45bs011043,11956.669012878147
3n1ab6ap2cl762981,10713.943387435524
1j4fy19s6xp402291,2135.8011178980773
4a3ak64fx7e058949,3145.502274608403
jthce1bl3d5000707,32635.36061485948
1ftfw1ef4cfa68489,27586.050624697422
1d8gu58637w625171,7750.184226247442
wbaeu334x4pr07004,3120.8531879360653
1g1yc2dw7a5100422,29068.563502227742
jn8az2krxbt209897,5831.0570639927255
2fmdk51c99ba10325,11591.215419305045
kmhct4ae5cu208342,9802.329182089812
1fm5k8d82dgc68975,24728.960373330287
5npeb4ac5ch490507,10845.958961607486
1ftnf20536ed87862,4787.276697850709
wddhf5kb2ca646464,27942.097825419565
1fahp3m26cl254767,11709.974476470044
2c3ca3cv5ah185313,14885.002829437599
1g1yy26ux65126145,18087.114536542485
1fmcu93g19ka98449,7002.242836947234
1fm5k7b93dga14875,12852.20604016339
5xyktca69fg571557,20399.197815122192
4t1bf1fk9cu595560,15124.402588082794
1hgct1b80da005410,14129.961402483146
2b3ka43g58h270002,7462.158173574049
wp0cb2a80ds132192,49920.14916200428
3fadp4ej5em149035,4968.142496886703
5xyktca61fg566806,20505.996039898582
4jgbf7be7aa597373,21718.834466117525
5tdza23c56s488647,3021.67695671262
1fadp3f22el171691,11015.142750318853
wbapk7c51ba772638,17356.25367695569
5ltpw16507fj08807,11103.647605397611
5n1ar1nn9bc612103,18038.120022821375
1gks2mef6dr165760,39189.90002180306
kndmb233466016138,3798.365834092107
1j4ga39157l112546,13922.764563079125
4t1bf1fk6eu405815,14746.155818712385
jthbk1eg4c2492425,22201.565478643202
1n4al2ap3cn528454,13579.393189445074
knade123376208751,5760.2837929159705
1fadp5au2dl511764,14430.539444382806
1ftnf1cf8ekd18440,17132.658535481478
wddhf5gb7ba352596,23458.02456826322
2c4rdgcg8cr405286,10280.403551787047
1n4al21e47c129035,4083.649372889877
1g1pf5sc3c7332245,10453.961476739378
jn8as5mv8bw686990,12071.105386274758
1fmdu73e22ub07063,2902.518525501651
1fmhk8f87cga34260,26558.168351305107
4t1bk3dbxcu440865,15024.462236568217
2c3ca9ct9ah263450,17238.665046860246
5npdh4ae0dh327616,9840.580916503879
1zvbp8jsxc5225730,44462.424397803625
5npeb4ac6dh549811,9608.743164953725
waubfafl0bn027281,12986.76400804561
5uxfg2c54cl779333,44145.89806376659
1g6kd57y58u180508,8147.843204236161
1n4bl11d16c204648,4760.0366760828265
2c4rc1bgxer443879,12714.471645790964
1j8gw68j44c140157,7268.687578764529
jthbn30f810040312,7808.199093531555
5uxwx9c52e0d26778,33043.19190315992
1gtw7fca6e1911772,19562.68418762394
1zvbp8cfxe5305516,25677.298095704165
2c3cdyag1dh581607,18110.768022982145
1gcec19v07z201923,2571.949728457489
1fmcu0f77dua87864,12746.256335975513
wvwad63b75e022435,5572.685883437679
yh4k14aa4ca000656,48767.46508025545
wbalz5c54cc619787,45403.94710158548
1fafp4447wf142772,1040.868869910623
1n4al2ap4cn437550,12289.029189705296
2gkalsek3c6221836,17799.591131358906
1fadp3f22el163820,13434.892245531766
1fmcu0eg5ckc41077,16822.29422766817
salad25415a319093,5217.729064327184
2fabp7bv9bx100694,8490.101731499273
jtjbt20x460110242,5275.068334247618
3fahp0ja8br261505,8904.854358583832
1fafp45x54f175310,5970.792010205799
2gnalbek6c1214265,17145.49519015636
2fmdk3j94dba74922,20017.352932423597
1j4gk48k67w507332,3704.6111385676377
3fa6p0hr0dr191360,14782.353021464525
1fadp3k20dl342071,9980.744022429644
1fmcu03749ka34000,9341.546301311959
5n1ar18u47c609524,9714.59268734275
4a32b2ff9ce015370,9977.054185736237
3vw2k7aj8em384386,13579.24899084425
2gtec13t751381009,4331.6400812625825
jm3er29lx80206725,6511.848857058162
jhlrd78935c042808,3530.368463987435
1n4aa5ap6bc810704,16973.06025215106
4t1be32k82u025990,4183.518736251584
1fmfk17598la74759,13815.848006190703
wbafr9c55ddx80133,34483.58414396616
1c4hjwegxcl206342,21955.899288559773
1gnek13z14r188939,1706.8717437452083
3fadp4tj6em211299,11689.536451071855
jm1bm1w78e1135252,19806.542603140213
4t1bf22k5yu106428,868.0789335950141
1c3an65l35x058733,6769.8243191180145
1c4pjmak1cw183655,12774.547431360617
2t2ha31ux4c035719,8929.869805862103
2t1bu4eexcc796923,10167.77691049609
knafg526687142051,6672.882151850729
3fahp0ja7cr249122,12327.737816380635
1g1zc5ebxaf162585,8244.781696950242
3n1bc1cp2bl396598,6166.1055677830955
1gcec19z36z204381,2754.653343198212
wddhf5kb3ca585156,27330.095340441676
jn8af5mv4bt018979,14945.276766811774
2d4gp44l45r104044,1964.8145637753917
yv1612fs8d2186435,18230.089785098946
1gchk29687e517110,11127.97357256629
jnkcv51f74m703641,4218.78269229406
3c4pdcbg6et176298,15494.427540959927
2gnflcek7d6177193,13008.835658283362
3c6ur5clxdg617005,35150.69979969271
1yvhp80d535m04414,1975.3146146396575
1c3cdfbb7ed868553,14040.52375230512
1fahp3k28cl241618,10305.84712105633
5xxgr4a64cg028515,17318.962620442515
1n4al11d62c270635,1816.4919644731906
2g1wg5e34d1251578,10749.942785029603
4f2yu09162km00770,1274.9203042801503
4t1be46k09u382350,7124.801556782281
5tdza3eh2cs025696,19441.41360431774
1fbne3bl9eda97879,19386.87169843245
2t1bu4ee8bc721572,11529.323637044654
1gtw7fca8e1904029,22150.461550442014
3n1cn7ap6el801631,8853.02401246392
jthbk1gg7d2065013,27057.51062885159
3gkfk16z03g330113,5983.4522279655475
1n4al2ap5cn436763,13159.408277854238
5xykt3a61fg552162,20047.73155403142
jn1cv6ap9dm713154,21480.781142546697
1n4al3ap9dn456277,14397.434523565635
5gzcz53454s889899,1140.7874995383352
1d7rv1gt7bs644333,14520.31788944879
wbaet37402nj19841,4380.089779664867
1b3cc4fb9an120230,4390.567852725085
5xykt3a10bg035028,9965.919496316892
3n1ab6ap8cl730942,8636.691938908225
3d4gg57v19t143146,4494.386371391515
3gnec16txyg112694,2137.9528758700385
1ftkr1ad8bpb01688,9752.997844347317
19uua8f56ca033083,22103.992199257595
2c4rc1bg7er255966,18059.83849569819
2g1wg5e36d1235754,9463.652056540603
1hgcp2f3xba052594,12995.217249306384
5yfbu4ee4cp017502,10221.37738801431
kmhtc6ad8cu061209,13541.731285703192
wdcgg5hb8eg189552,28451.496875701665
yv1ls5646w3418160,521.5270569443522
4t1be46k29u280712,9850.866662948525
1j4hr58295c528504,8153.336000005422
1n4al3ap3dn514383,14813.537656376464
5n1al0mm0ec510584,36302.355858509916
wddgf54x88f083239,12865.335766233155
2c4rdgcg4er427322,16608.766890965577
jm1bk34l971700130,4752.3527007868015
3gscl53748s597852,6470.549290118027
1g11h5sa8df269407,14742.544556643858
5n1al0mmxdc306907,32718.37377065284
sajwa0es5dps78697,31491.305220519032
jh4cu2f41cc015809,16820.315499622888
4t3za3bb1eu083008,17804.258276320805
jn1az0cpxct016389,8187.851344131417
5fnyf3h51cb017673,19584.851807109313
wddhf5kbxda738505,27242.164657482
1g4gc5ed2bf326974,14669.190360116978
jh4cu26639c020309,10555.586387201876
kmhtc6ad9du144634,14563.539617372275
1n4cl21e29c169299,5347.599688773697
19xfb2f54ce313809,10955.339508825056
4t1bk1eb1du022005,16875.585565085814
1c4pjmak6cw204502,16597.650688733953
kmhdu4ad2au134920,5638.705090412554
1fmcu0gx5dub09133,13804.21394348689
1fmcu9hx7dua78924,15834.959835149644
1ftfw1ef4bfc35979,20641.18821979513
1n4aa5apxbc867116,17323.06404932241
3fadp4cjxbm125411,5708.9054678013445
1n4al2ap8cn440483,12259.143214161111
jthbf5c24d5188854,24775.42223837194
1ftfw1ef4cfc83757,30357.350790587192
3c4pddbg1et271096,17454.964782295217
2c4rdgcg1er349095,17678.246776836597
1j4gk58k52w204959,2152.5514714205433
